ocel_id,ocel_type
pick_i-882095,pick item
pick_i-882080,pick item
deliver_p-660260,package delivered
out_of_stock_i-882053,item out of stock
out_of_stock_i-882087,item out of stock
send_p-660274,send package
pick_i-882112,pick item
confirm_o-990505,confirm order
pick_i-882097,pick item
reorder_i-882063,reorder item
out_of_stock_i-882098,item out of stock
place_o-990518,place order
pick_i-882075,pick item
pick_i-882107,pick item
pick_i-882002,pick item
reorder_i-882065,reorder item
confirm_o-990515,confirm order
pick_i-881985,pick item
confirm_o-990510,confirm order
out_of_stock_i-882111,item out of stock
pick_i-881524,pick item
create_p-660279,create package
send_p-660277,send package
deliver_p-660270,package delivered
pick_i-882072,pick item
place_o-990519,place order
reorder_i-882087,reorder item
out_of_stock_i-882117,item out of stock
confirm_o-990517,confirm order
reorder_i-881940,reorder item
place_o-990520,place order
reorder_i-881989,reorder item
pick_i-881949,pick item
send_p-660272,send package
deliver_p-660272,package delivered
pick_i-882093,pick item
deliver_p-660274,package delivered
out_of_stock_i-882047,item out of stock
pick_i-882092,pick item
fail_p-660265_85,failed delivery
pay_o-990359,pay order
pick_i-882099,pick item
reorder_i-882042,reorder item
out_of_stock_i-882083,item out of stock
pick_i-881251,pick item
confirm_o-990519,confirm order
confirm_o-990512,confirm order
pay_o-990399,pay order
confirm_o-990518,confirm order
pick_i-882094,pick item
create_p-660280,create package
pick_i-882105,pick item
pick_i-882063,pick item
pick_i-882102,pick item
place_o-990521,place order
reorder_i-882083,reorder item
confirm_o-990520,confirm order
pick_i-882119,pick item
pick_i-882108,pick item
pick_i-882049,pick item
create_p-660281,create package
pick_i-882081,pick item
pick_i-882013,pick item
pick_i-882052,pick item
pick_i-882091,pick item
send_p-660273,send package
pick_i-881973,pick item
pick_i-882009,pick item
confirm_o-990514,confirm order
place_o-990522,place order
pick_i-881979,pick item
pick_i-882059,pick item
pick_i-882015,pick item
confirm_o-990521,confirm order
pay_o-990380,pay order
place_o-990523,place order
pick_i-882065,pick item
place_o-990524,place order
pick_i-882042,pick item
pick_i-882126,pick item
confirm_o-990509,confirm order
deliver_p-660275,package delivered
pick_i-882101,pick item
place_o-990525,place order
send_p-660278,send package
deliver_p-660277,package delivered
pick_i-882127,pick item
send_p-660281,send package
out_of_stock_i-882104,item out of stock
send_p-660280,send package
pick_i-882064,pick item
create_p-660282,create package
pick_i-881891,pick item
send_p-660279,send package
confirm_o-990482,confirm order
pick_i-882113,pick item
reminder_o-990408_105,payment reminder
confirm_o-990523,confirm order
pay_o-990481,pay order
pick_i-881989,pick item
reorder_i-882098,reorder item
pick_i-882090,pick item
place_o-990526,place order
pick_i-882137,pick item
pay_o-990506,pay order
confirm_o-990525,confirm order
confirm_o-990522,confirm order
deliver_p-660273,package delivered
pick_i-882139,pick item
pay_o-990479,pay order
pick_i-882115,pick item
create_p-660283,create package
reminder_o-990409_106,payment reminder
pick_i-882004,pick item
pick_i-882078,pick item
pay_o-990520,pay order
pay_o-990525,pay order
pick_i-881348,pick item
reorder_i-882053,reorder item
reorder_i-882117,reorder item
confirm_o-990499,confirm order
reminder_o-990286_107,payment reminder
place_o-990527,place order
pick_i-882145,pick item
pay_o-990449,pay order
pick_i-882114,pick item
create_p-660284,create package
deliver_p-660279,package delivered
pay_o-990523,pay order
pick_i-882138,pick item
deliver_p-660280,package delivered
pick_i-882084,pick item
send_p-660282,send package
pick_i-882150,pick item
place_o-990528,place order
send_p-660276,send package
out_of_stock_i-882086,item out of stock
pay_o-990507,pay order
out_of_stock_i-882043,item out of stock
deliver_p-660278,package delivered
pay_o-990415,pay order
out_of_stock_i-881858,item out of stock
pick_i-882003,pick item
pay_o-990515,pay order
pick_i-882143,pick item
create_p-660285,create package
deliver_p-660265,package delivered
out_of_stock_i-882142,item out of stock
out_of_stock_i-882147,item out of stock
out_of_stock_i-882151,item out of stock
pick_i-881965,pick item
place_o-990529,place order
deliver_p-660282,package delivered
pay_o-990193,pay order
pick_i-882033,pick item
confirm_o-990497,confirm order
pay_o-990475,pay order
confirm_o-990513,confirm order
pick_i-882035,pick item
out_of_stock_i-882088,item out of stock
reorder_i-882104,reorder item
out_of_stock_i-882082,item out of stock
reminder_o-990404_108,payment reminder
pick_i-882163,pick item
create_p-660286,create package
confirm_o-990527,confirm order
place_o-990530,place order
pay_o-990349,pay order
pay_o-990408,pay order
confirm_o-990511,confirm order
place_o-990531,place order
place_o-990532,place order
pick_i-881897,pick item
send_p-660284,send package
pick_i-881711,pick item
confirm_o-990528,confirm order
confirm_o-990516,confirm order
pick_i-882058,pick item
out_of_stock_i-882171,item out of stock
confirm_o-990531,confirm order
deliver_p-660281,package delivered
place_o-990533,place order
reorder_i-882096,reorder item
confirm_o-990530,confirm order
pick_i-882085,pick item
pick_i-882159,pick item
pick_i-882132,pick item
pay_o-990284,pay order
pick_i-882124,pick item
pick_i-882118,pick item
create_p-660287,create package
reorder_i-882070,reorder item
out_of_stock_i-882024,item out of stock
reorder_i-882151,reorder item
pick_i-882161,pick item
pick_i-882060,pick item
reminder_o-990300_109,payment reminder
reorder_i-882171,reorder item
reorder_i-882111,reorder item
pick_i-882156,pick item
pick_i-881462,pick item
pay_o-990530,pay order
pick_i-882174,pick item
pay_o-990503,pay order
place_o-990534,place order
pick_i-881991,pick item
out_of_stock_i-882103,item out of stock
reminder_o-990299_110,payment reminder
pick_i-882055,pick item
confirm_o-990529,confirm order
pick_i-882133,pick item
create_p-660288,create package
pick_i-882122,pick item
place_o-990535,place order
pick_i-882045,pick item
out_of_stock_i-882166,item out of stock
out_of_stock_i-882175,item out of stock
pick_i-882131,pick item
pick_i-881990,pick item
pick_i-882141,pick item
create_p-660289,create package
reorder_i-882142,reorder item
reminder_o-990416_111,payment reminder
confirm_o-990526,confirm order
confirm_o-990535,confirm order
pick_i-882076,pick item
send_p-660285,send package
reorder_i-882086,reorder item
pick_i-881927,pick item
send_p-660286,send package
reminder_o-990304_112,payment reminder
place_o-990536,place order
pick_i-882135,pick item
pay_o-990486,pay order
pick_i-882182,pick item
create_p-660290,create package
pick_i-882149,pick item
pick_i-882157,pick item
create_p-660291,create package
reorder_i-882147,reorder item
pick_i-882136,pick item
pick_i-882109,pick item
pay_o-990416,pay order
pick_i-881594,pick item
pick_i-882129,pick item
deliver_p-660286,package delivered
pick_i-882123,pick item
out_of_stock_i-882034,item out of stock
send_p-660283,send package
pick_i-882146,pick item
reorder_i-882175,reorder item
pick_i-882175,pick item
create_p-660292,create package
send_p-660291,send package
place_o-990537,place order
pay_o-990444,pay order
reorder_i-882024,reorder item
pick_i-881976,pick item
place_o-990538,place order
send_p-660289,send package
place_o-990539,place order
fail_p-660289_86,failed delivery
pick_i-882155,pick item
pick_i-882205,pick item
send_p-660287,send package
place_o-990540,place order
pick_i-882170,pick item
pick_i-882207,pick item
send_p-660288,send package
out_of_stock_i-882164,item out of stock
reminder_o-990423_113,payment reminder
pick_i-882186,pick item
deliver_p-660285,package delivered
reorder_i-881858,reorder item
pay_o-990526,pay order
pick_i-882022,pick item
pick_i-882066,pick item
deliver_p-660276,package delivered
out_of_stock_i-882209,item out of stock
pick_i-882201,pick item
out_of_stock_i-882167,item out of stock
reorder_i-882034,reorder item
pick_i-882024,pick item
create_p-660293,create package
pick_i-882181,pick item
place_o-990541,place order
pick_i-882208,pick item
pick_i-882168,pick item
deliver_p-660284,package delivered
confirm_o-990536,confirm order
pick_i-882211,pick item
pick_i-881769,pick item
pick_i-882096,pick item
send_p-660292,send package
pick_i-882130,pick item
confirm_o-990539,confirm order
pick_i-882121,pick item
create_p-660294,create package
deliver_p-660287,package delivered
pick_i-882180,pick item
pick_i-882165,pick item
pick_i-882178,pick item
confirm_o-990533,confirm order
place_o-990542,place order
pick_i-882199,pick item
pick_i-882194,pick item
pick_i-882176,pick item
reminder_o-990421_114,payment reminder
reminder_o-990425_115,payment reminder
pick_i-882193,pick item
create_p-660295,create package
place_o-990543,place order
out_of_stock_i-882214,item out of stock
confirm_o-990542,confirm order
confirm_o-990540,confirm order
deliver_p-660283,package delivered
send_p-660294,send package
out_of_stock_i-882110,item out of stock
pick_i-882204,pick item
pick_i-882116,pick item
out_of_stock_i-882177,item out of stock
pick_i-882196,pick item
out_of_stock_i-881997,item out of stock
out_of_stock_i-882206,item out of stock
reorder_i-882088,reorder item
pick_i-882027,pick item
pick_i-882144,pick item
pick_i-882212,pick item
fail_p-660292_87,failed delivery
pay_o-990498,pay order
pick_i-882183,pick item
pick_i-882220,pick item
place_o-990544,place order
deliver_p-660288,package delivered
pick_i-882172,pick item
confirm_o-990532,confirm order
pick_i-881925,pick item
pick_i-882134,pick item
pick_i-882188,pick item
pick_i-882128,pick item
create_p-660296,create package
place_o-990545,place order
pick_i-882148,pick item
pick_i-882203,pick item
reorder_i-882167,reorder item
deliver_p-660294,package delivered
pay_o-990532,pay order
pick_i-882191,pick item
send_p-660290,send package
place_o-990546,place order
confirm_o-990543,confirm order
fail_p-660291_88,failed delivery
place_o-990547,place order
reorder_i-882214,reorder item
pick_i-882237,pick item
pick_i-882154,pick item
create_p-660297,create package
place_o-990548,place order
reorder_i-882177,reorder item
pick_i-882184,pick item
reorder_i-882103,reorder item
pick_i-882219,pick item
pick_i-882086,pick item
pick_i-882235,pick item
confirm_o-990534,confirm order
pick_i-882233,pick item
confirm_o-990544,confirm order
place_o-990549,place order
pay_o-990255,pay order
confirm_o-990502,confirm order
confirm_o-990537,confirm order
confirm_o-990548,confirm order
pick_i-882173,pick item
confirm_o-990549,confirm order
pick_i-882245,pick item
create_p-660298,create package
confirm_o-990547,confirm order
pay_o-990540,pay order
place_o-990550,place order
reorder_i-882047,reorder item
fail_p-660290_89,failed delivery
pay_o-990485,pay order
reorder_i-881997,reorder item
fail_p-660291_90,failed delivery
place_o-990551,place order
pick_i-882153,pick item
reorder_i-882082,reorder item
pick_i-882142,pick item
out_of_stock_i-882215,item out of stock
out_of_stock_i-882228,item out of stock
send_p-660293,send package
out_of_stock_i-882189,item out of stock
pay_o-990397,pay order
deliver_p-660289,package delivered
pick_i-882240,pick item
fail_p-660292_91,failed delivery
pick_i-882198,pick item
pay_o-990489,pay order
pay_o-990490,pay order
place_o-990552,place order
send_p-660296,send package
confirm_o-990551,confirm order
send_p-660298,send package
out_of_stock_i-882249,item out of stock
reorder_i-882228,reorder item
deliver_p-660292,package delivered
out_of_stock_i-882224,item out of stock
pick_i-882225,pick item
reorder_i-882110,reorder item
confirm_o-990524,confirm order
pay_o-990518,pay order
pick_i-882238,pick item
pick_i-882162,pick item
place_o-990553,place order
pick_i-882227,pick item
create_p-660299,create package
pick_i-882160,pick item
pick_i-882190,pick item
pay_o-990513,pay order
pick_i-881877,pick item
send_p-660295,send package
place_o-990554,place order
pick_i-882246,pick item
place_o-990555,place order
create_p-660300,create package
reminder_o-990309_116,payment reminder
place_o-990556,place order
reminder_o-990183_117,payment reminder
reminder_o-990436_118,payment reminder
reminder_o-990438_119,payment reminder
reminder_o-990203_120,payment reminder
reminder_o-990437_121,payment reminder
place_o-990557,place order
deliver_p-660298,package delivered
pick_i-882243,pick item
fail_p-660296_92,failed delivery
pick_i-881486,pick item
confirm_o-990554,confirm order
confirm_o-990555,confirm order
pick_i-882234,pick item
place_o-990558,place order
reorder_i-882189,reorder item
pick_i-882251,pick item
out_of_stock_i-882256,item out of stock
pick_i-881737,pick item
out_of_stock_i-882125,item out of stock
pick_i-882248,pick item
out_of_stock_i-882277,item out of stock
pick_i-882079,pick item
pick_i-882005,pick item
pick_i-882195,pick item
out_of_stock_i-882267,item out of stock
reorder_i-882277,reorder item
send_p-660297,send package
pay_o-990505,pay order
fail_p-660290_93,failed delivery
pick_i-882255,pick item
pick_i-882197,pick item
pick_i-882231,pick item
confirm_o-990545,confirm order
out_of_stock_i-882282,item out of stock
pick_i-882276,pick item
reminder_o-990328_122,payment reminder
place_o-990559,place order
reorder_i-882256,reorder item
pick_i-881266,pick item
pick_i-882279,pick item
create_p-660301,create package
pay_o-990554,pay order
reorder_i-882267,reorder item
pay_o-990522,pay order
pick_i-882100,pick item
confirm_o-990553,confirm order
pick_i-882242,pick item
pick_i-882260,pick item
pick_i-882057,pick item
fail_p-660290_94,failed delivery
pick_i-882185,pick item
out_of_stock_i-882269,item out of stock
pick_i-882230,pick item
pay_o-990510,pay order
pick_i-882247,pick item
create_p-660302,create package
place_o-990560,place order
reorder_i-882206,reorder item
send_p-660299,send package
confirm_o-990557,confirm order
pick_i-881802,pick item
reorder_i-882249,reorder item
out_of_stock_i-882179,item out of stock
